,feature_name
450,sensitivity_BRD-A50922295-001-01-3::2.5::HTS
451,sensitivity_BRD-A50998626-001-02-1::2.5::HTS
452,sensitivity_BRD-A51078674-003-01-0::2.5::HTS
453,sensitivity_BRD-A51355958-003-01-9::2.5::HTS
454,sensitivity_BRD-A51382177-236-03-0::2.5::HTS
455,sensitivity_BRD-A51407134-001-01-9::2.5::HTS
456,sensitivity_BRD-A51571244-001-01-9::2.5::HTS
457,sensitivity_BRD-A51713165-003-02-6::2.5::HTS
458,sensitivity_BRD-A51714012-003-13-6::2.5::HTS
459,sensitivity_BRD-A51747092-003-03-0::2.5::HTS
460,sensitivity_BRD-A51820102-008-28-9::2.5::HTS
461,sensitivity_BRD-A51829654-003-07-7::2.5::HTS
462,sensitivity_BRD-A51831848-001-01-7::2.5::HTS
463,sensitivity_BRD-A51964809-003-12-6::2.5::HTS
464,sensitivity_BRD-A52460047-001-01-3::2.5::HTS
465,sensitivity_BRD-A52588987-004-08-2::2.5::HTS
466,sensitivity_BRD-A52660433-066-02-1::2.5::HTS
467,sensitivity_BRD-A52922642-001-03-7::2.5::HTS
468,sensitivity_BRD-A53037217-001-02-0::2.5::HTS
469,sensitivity_BRD-A53037300-001-01-0::2.5::HTS
470,sensitivity_BRD-A53134341-001-03-2::2.5::HTS
471,sensitivity_BRD-A53151380-001-01-2::2.5::HTS
472,sensitivity_BRD-A53539450-004-01-7::2.5::HTS
473,sensitivity_BRD-A53561827-004-23-1::2.5::HTS
474,sensitivity_BRD-A53566267-001-01-9::2.5::HTS
475,sensitivity_BRD-A53576514-048-14-3::2.5::HTS
476,sensitivity_BRD-A53813595-001-01-8::2.5::HTS
477,sensitivity_BRD-A53951045-004-01-6::2.5::HTS
478,sensitivity_BRD-A53952395-003-25-1::2.5::HTS
479,sensitivity_BRD-A54236247-003-04-3::2.5::HTS
480,sensitivity_BRD-A54275602-001-01-0::2.5::HTS
481,sensitivity_BRD-A54490543-066-11-9::2.5::HTS
482,sensitivity_BRD-A54927599-001-16-9::2.5::HTS
483,sensitivity_BRD-A55272860-001-14-6::2.5::HTS
484,sensitivity_BRD-A55272860-001-15-3::2.5::HTS
485,sensitivity_BRD-A55312468-001-04-7::1.24::HTS
486,sensitivity_BRD-A55393291-001-09-9::2.5::HTS
487,sensitivity_BRD-A55424491-001-19-9::2.5::HTS
488,sensitivity_BRD-A55455283-001-01-3::2.5::HTS
489,sensitivity_BRD-A55464252-001-01-2::2.5::HTS
490,sensitivity_BRD-A55469827-001-07-4::2.5::HTS
491,sensitivity_BRD-A55484088-050-02-5::2.5::HTS
492,sensitivity_BRD-A55664972-236-02-6::2.5::HTS
493,sensitivity_BRD-A55913614-316-09-6::2.5::HTS
494,sensitivity_BRD-A55962179-001-22-1::2.5::HTS
495,sensitivity_BRD-A56085258-001-01-8::2.5::HTS
496,sensitivity_BRD-A56152450-001-02-0::2.5::HTS
497,sensitivity_BRD-A56359832-001-11-1::2.5::HTS
498,sensitivity_BRD-A56371469-001-03-3::2.5::HTS
499,sensitivity_BRD-A56592690-001-04-3::2.5::HTS
500,sensitivity_BRD-A56675431-001-12-3::2.5::HTS
501,sensitivity_BRD-A56858165-001-04-4::2.5::HTS
502,sensitivity_BRD-A56987319-001-12-9::2.5::HTS
503,sensitivity_BRD-A57133233-003-11-0::2.5::HTS
504,sensitivity_BRD-A57382968-001-29-0::2.5::HTS
505,sensitivity_BRD-A57592049-001-01-6::2.5::HTS
506,sensitivity_BRD-A57798112-001-03-7::2.5::HTS
507,sensitivity_BRD-A57798559-004-02-3::2.5::HTS
508,sensitivity_BRD-A57833392-001-01-7::2.5::HTS
509,sensitivity_BRD-A57886255-001-01-1::2.5::HTS
510,sensitivity_BRD-A57900429-003-05-8::2.5::HTS
511,sensitivity_BRD-A57957888-001-08-0::2.5::HTS
512,sensitivity_BRD-A58048407-001-18-8::2.5::HTS
513,sensitivity_BRD-A58193911-003-18-7::2.5::HTS
514,sensitivity_BRD-A58564983-001-04-6::2.5::HTS
515,sensitivity_BRD-A58955223-001-03-8::2.5::HTS
516,sensitivity_BRD-A59001851-001-02-1::2.5::HTS
517,sensitivity_BRD-A59174698-003-18-5::2.5::HTS
518,sensitivity_BRD-A59198242-003-02-9::2.5::HTS
519,sensitivity_BRD-A59303141-001-10-4::2.5::HTS
520,sensitivity_BRD-A59337442-051-05-3::2.5::HTS
521,sensitivity_BRD-A59413292-001-08-2::2.5::HTS
522,sensitivity_BRD-A59709458-001-01-8::2.5::HTS
523,sensitivity_BRD-A60197193-001-14-6::2.5::HTS
524,sensitivity_BRD-A60217728-001-11-2::2.5::HTS
525,sensitivity_BRD-A60594020-034-01-1::2.5::HTS
526,sensitivity_BRD-A60786380-412-01-5::2.5::HTS
527,sensitivity_BRD-A61154809-001-15-9::2.5::HTS
528,sensitivity_BRD-A61194565-003-27-0::2.5::HTS
529,sensitivity_BRD-A61221616-001-04-3::2.5::HTS
530,sensitivity_BRD-A61392169-001-02-7::2.5::HTS
531,sensitivity_BRD-A61676498-001-06-6::2.5::HTS
532,sensitivity_BRD-A61793559-001-15-6::2.5::HTS
533,sensitivity_BRD-A61850409-001-10-7::2.5::HTS
534,sensitivity_BRD-A62021152-003-03-4::2.5::HTS
535,sensitivity_BRD-A62057054-001-03-1::2.5::HTS
536,sensitivity_BRD-A62071884-001-04-6::2.5::HTS
537,sensitivity_BRD-A62209527-001-04-5::2.5::HTS
538,sensitivity_BRD-A62421304-004-18-9::2.5::HTS
539,sensitivity_BRD-A62428732-300-06-3::2.5::HTS
540,sensitivity_BRD-A62731508-001-05-8::2.5::HTS
541,sensitivity_BRD-A63310107-001-04-8::2.5::HTS
542,sensitivity_BRD-A63444178-001-01-5::2.5::HTS
543,sensitivity_BRD-A63546914-003-02-0::2.5::HTS
544,sensitivity_BRD-A63675168-001-01-6::2.5::HTS
545,sensitivity_BRD-A63752151-001-01-2::2.5::HTS
546,sensitivity_BRD-A63780829-001-11-4::2.5::HTS
547,sensitivity_BRD-A64011898-001-01-0::2.5::HTS
548,sensitivity_BRD-A64064900-001-02-3::2.5::HTS
549,sensitivity_BRD-A64092382-003-18-3::2.5::HTS
550,sensitivity_BRD-A64125466-236-04-6::2.5::HTS
551,sensitivity_BRD-A64227845-004-09-3::2.5::HTS
552,sensitivity_BRD-A64242993-001-05-6::2.5::HTS
553,sensitivity_BRD-A64406146-001-01-2::2.5::HTS
554,sensitivity_BRD-A64553394-001-04-4::2.68::HTS
555,sensitivity_BRD-A64610707-001-04-4::2.5::HTS
556,sensitivity_BRD-A64698388-003-01-7::2.5::HTS
557,sensitivity_BRD-A64743628-001-01-5::2.5::HTS
558,sensitivity_BRD-A64808605-003-02-7::2.5::HTS
559,sensitivity_BRD-A64977602-001-15-9::2.5::HTS
560,sensitivity_BRD-A65013509-003-24-4::2.5::HTS
561,sensitivity_BRD-A65051990-001-12-9::2.5::HTS
562,sensitivity_BRD-A65145453-001-06-1::2.5::HTS
563,sensitivity_BRD-A65248799-001-01-7::2.5::HTS
564,sensitivity_BRD-A65280694-003-13-7::2.5::HTS
565,sensitivity_BRD-A65440446-001-04-1::2.5::HTS
566,sensitivity_BRD-A65449987-001-10-4::2.5::HTS
567,sensitivity_BRD-A65597028-003-07-3::2.5::HTS
568,sensitivity_BRD-A65615053-003-02-2::2.5::HTS
569,sensitivity_BRD-A65671304-001-07-5::2.5::HTS
570,sensitivity_BRD-A65767837-001-04-4::2.5::HTS
571,sensitivity_BRD-A65797496-048-09-3::2.5::HTS
572,sensitivity_BRD-A65818372-001-05-3::2.5::HTS
573,sensitivity_BRD-A66116161-001-02-3::2.5::HTS
574,sensitivity_BRD-A66419424-001-02-4::2.5::HTS
575,sensitivity_BRD-A66435872-332-01-8::2.5::HTS
576,sensitivity_BRD-A66869276-001-02-9::2.5::HTS
577,sensitivity_BRD-A66920069-001-01-3::2.5::HTS
578,sensitivity_BRD-A66966115-001-01-0::2.5::HTS
579,sensitivity_BRD-A67006024-001-04-8::2.5::HTS
580,sensitivity_BRD-A67060370-001-02-9::2.5::HTS
581,sensitivity_BRD-A67097164-001-18-7::2.5::HTS
582,sensitivity_BRD-A67101513-001-03-7::2.5::HTS
583,sensitivity_BRD-A67181951-001-01-2::2.5::HTS
584,sensitivity_BRD-A67363467-001-01-3::2.5::HTS
585,sensitivity_BRD-A67482312-001-02-6::2.5::HTS
586,sensitivity_BRD-A67514145-003-05-8::2.5::HTS
587,sensitivity_BRD-A67516570-001-02-8::2.5::HTS
588,sensitivity_BRD-A67521319-001-01-6::2.5::HTS
589,sensitivity_BRD-A67616246-001-07-9::2.5::HTS
590,sensitivity_BRD-A67748489-001-10-0::2.5::HTS
591,sensitivity_BRD-A67862938-034-14-9::2.5::HTS
592,sensitivity_BRD-A67975844-001-01-8::2.5::HTS
593,sensitivity_BRD-A68083442-001-01-6::2.5::HTS
594,sensitivity_BRD-A68281735-001-18-6::0.25::HTS
595,sensitivity_BRD-A68304895-003-02-2::2.5::HTS
596,sensitivity_BRD-A68464583-001-02-5::2.5::HTS
597,sensitivity_BRD-A68493689-001-01-9::2.5::HTS
598,sensitivity_BRD-A68509429-003-03-9::2.5::HTS
599,sensitivity_BRD-A68589262-001-04-3::2.5::HTS
600,sensitivity_BRD-A68631409-001-05-4::2.5::HTS
601,sensitivity_BRD-A68723818-050-32-5::2.5::HTS
602,sensitivity_BRD-A68888262-003-15-1::2.5::HTS
603,sensitivity_BRD-A68942014-003-01-7::2.5::HTS
604,sensitivity_BRD-A68969091-001-12-7::2.57::HTS
605,sensitivity_BRD-A69275535-001-01-5::2.5::HTS
606,sensitivity_BRD-A69636825-003-04-7::2.5::HTS
607,sensitivity_BRD-A69651145-003-07-2::2.5::HTS
608,sensitivity_BRD-A69777949-001-24-2::2.5::HTS
609,sensitivity_BRD-A69815203-001-07-6::2.5::HTS
610,sensitivity_BRD-A69917777-065-02-2::2.5::HTS
611,sensitivity_BRD-A70083328-001-23-5::2.5::HTS
612,sensitivity_BRD-A70083328-001-24-3::2.5::HTS
613,sensitivity_BRD-A70268693-050-01-2::2.5::HTS
614,sensitivity_BRD-A70407468-001-02-0::2.5::HTS
615,sensitivity_BRD-A70514680-003-11-2::2.5::HTS
616,sensitivity_BRD-A70649075-008-30-8::2.5::HTS
617,sensitivity_BRD-A70858459-001-01-7::2.5::HTS
618,sensitivity_BRD-A70998768-004-01-1::2.5::HTS
619,sensitivity_BRD-A71033472-003-23-9::2.5::HTS
620,sensitivity_BRD-A71157293-003-10-0::2.5::HTS
621,sensitivity_BRD-A71262238-001-08-4::2.5::HTS
622,sensitivity_BRD-A71407503-001-01-8::2.5::HTS
623,sensitivity_BRD-A71725768-001-01-3::2.5::HTS
624,sensitivity_BRD-A71774530-001-05-9::2.5::HTS
625,sensitivity_BRD-A72066420-001-04-5::2.5::HTS
626,sensitivity_BRD-A72212290-300-01-4::2.5::HTS
627,sensitivity_BRD-A72309220-001-04-1::2.5::HTS
628,sensitivity_BRD-A72390365-001-15-2::2.5::HTS
629,sensitivity_BRD-A72483914-001-03-7::2.5::HTS
630,sensitivity_BRD-A72703248-003-04-9::2.5::HTS
631,sensitivity_BRD-A72711497-236-03-8::2.5::HTS
632,sensitivity_BRD-A72716251-001-01-5::0.91::HTS
633,sensitivity_BRD-A72767275-003-01-6::2.5::HTS
634,sensitivity_BRD-A73368467-003-17-6::2.5::HTS
635,sensitivity_BRD-A73427433-240-01-3::2.5::HTS
636,sensitivity_BRD-A73556557-001-06-4::2.5::HTS
637,sensitivity_BRD-A73709786-001-01-3::2.5::HTS
638,sensitivity_BRD-A73871920-236-03-6::2.5::HTS
639,sensitivity_BRD-A73908300-001-06-7::2.5::HTS
640,sensitivity_BRD-A73930134-001-03-0::2.5::HTS
641,sensitivity_BRD-A74208568-003-01-5::2.5::HTS
642,sensitivity_BRD-A74387232-001-02-5::2.5::HTS
643,sensitivity_BRD-A74391928-051-01-3::2.5::HTS
644,sensitivity_BRD-A74391928-051-02-1::2.64::HTS
645,sensitivity_BRD-A74667430-001-23-6::2.5::HTS
646,sensitivity_BRD-A74765037-001-01-1::2.5::HTS
647,sensitivity_BRD-A74914197-001-02-9::2.5::HTS
648,sensitivity_BRD-A74975734-004-10-7::2.5::HTS
649,sensitivity_BRD-A74980173-001-11-9::2.5::HTS
650,sensitivity_BRD-A75140635-003-10-9::2.5::HTS
651,sensitivity_BRD-A75305484-001-01-3::2.5::HTS
652,sensitivity_BRD-A75369945-001-01-2::2.5::HTS
653,sensitivity_BRD-A75479906-001-02-4::2.5::HTS
654,sensitivity_BRD-A75552914-001-15-0::2.5::HTS
655,sensitivity_BRD-A75726477-003-21-3::2.5::HTS
656,sensitivity_BRD-A75769826-003-02-1::2.5::HTS
657,sensitivity_BRD-A75817871-001-06-7::2.5::HTS
658,sensitivity_BRD-A75850590-213-01-0::2.5::HTS
659,sensitivity_BRD-A75919782-399-02-6::2.5::HTS
660,sensitivity_BRD-A76672327-003-02-0::2.5::HTS
661,sensitivity_BRD-A77218119-001-03-5::2.5::HTS
662,sensitivity_BRD-A77291778-003-22-0::2.5::HTS
663,sensitivity_BRD-A77577770-003-08-9::2.5::HTS
664,sensitivity_BRD-A78093359-001-06-3::2.5::HTS
665,sensitivity_BRD-A78195072-001-06-2::2.5::HTS
666,sensitivity_BRD-A78322124-003-14-0::2.5::HTS
667,sensitivity_BRD-A78341343-001-01-6::2.5::HTS
668,sensitivity_BRD-A78377521-001-05-5::2.5::HTS
669,sensitivity_BRD-A78391468-001-02-8::2.5::HTS
670,sensitivity_BRD-A78588743-001-03-4::2.5::HTS
671,sensitivity_BRD-A78723049-001-01-2::2.5::HTS
672,sensitivity_BRD-A78877355-001-03-0::2.5::HTS
673,sensitivity_BRD-A78952587-001-01-5::2.5::HTS
674,sensitivity_BRD-A79431551-001-01-1::2.5::HTS
675,sensitivity_BRD-A79672927-001-20-7::2.5::HTS
676,sensitivity_BRD-A79768653-001-12-0::2.5::HTS
677,sensitivity_BRD-A79803969-003-16-1::2.5::HTS
678,sensitivity_BRD-A79981887-003-16-4::2.5::HTS
679,sensitivity_BRD-A80017228-001-25-7::2.5::HTS
680,sensitivity_BRD-A80213327-305-08-3::2.5::HTS
681,sensitivity_BRD-A80871782-004-06-9::2.5::HTS
682,sensitivity_BRD-A80908310-003-13-8::2.5::HTS
683,sensitivity_BRD-A81129465-001-03-8::2.5::HTS
684,sensitivity_BRD-A81233518-004-16-1::2.5::HTS
685,sensitivity_BRD-A81370665-001-03-6::2.5::HTS
686,sensitivity_BRD-A81513827-001-03-6::2.5::HTS
687,sensitivity_BRD-A81541225-001-06-8::2.5::HTS
688,sensitivity_BRD-A81615860-003-01-7::2.5::HTS
689,sensitivity_BRD-A82035391-001-02-7::2.5::HTS
690,sensitivity_BRD-A82396632-008-29-0::2.5::HTS
691,sensitivity_BRD-A82522119-001-01-7::2.5::HTS
692,sensitivity_BRD-A82772293-001-03-2::2.5::HTS
693,sensitivity_BRD-A83029242-001-05-3::2.5::HTS
694,sensitivity_BRD-A83644949-236-01-6::2.5::HTS
695,sensitivity_BRD-A83650191-004-02-8::2.5::HTS
696,sensitivity_BRD-A83802939-304-04-2::2.5::HTS
697,sensitivity_BRD-A83937277-001-10-5::2.5::HTS
698,sensitivity_BRD-A84174393-236-07-1::2.5::HTS
699,sensitivity_BRD-A84389633-001-05-7::2.5::HTS
700,sensitivity_BRD-A84481105-003-31-3::2.5::HTS
701,sensitivity_BRD-A84575140-001-02-4::2.5::HTS
702,sensitivity_BRD-A84687895-001-03-2::2.5::HTS
703,sensitivity_BRD-A84907376-300-03-8::2.5::HTS
704,sensitivity_BRD-A85025557-001-02-5::2.5::HTS
705,sensitivity_BRD-A85216385-003-02-4::2.5::HTS
706,sensitivity_BRD-A85242401-001-12-3::2.5::HTS
707,sensitivity_BRD-A85472596-001-02-2::2.5::HTS
708,sensitivity_BRD-A85548292-001-01-8::2.5::HTS
709,sensitivity_BRD-A85587465-001-03-3::2.5::HTS
710,sensitivity_BRD-A85651701-001-19-7::2.5::HTS
711,sensitivity_BRD-A85667082-001-12-7::2.5::HTS
712,sensitivity_BRD-A85876464-001-01-5::2.5::HTS
713,sensitivity_BRD-A86044036-001-26-5::2.5::HTS
714,sensitivity_BRD-A86216746-046-02-6::2.5::HTS
715,sensitivity_BRD-A86248581-001-01-4::2.5::HTS
716,sensitivity_BRD-A86354194-002-01-7::2.5::HTS
717,sensitivity_BRD-A86414188-003-01-5::2.5::HTS
718,sensitivity_BRD-A86415025-050-01-0::2.5::HTS
719,sensitivity_BRD-A86619021-001-04-8::2.5::HTS
720,sensitivity_BRD-A86871940-001-01-9::2.5::HTS
721,sensitivity_BRD-A87130939-001-07-9::2.5::HTS
722,sensitivity_BRD-A87435144-001-01-6::2.5::HTS
723,sensitivity_BRD-A87479750-001-02-7::2.5::HTS
724,sensitivity_BRD-A87673115-001-04-1::2.5::HTS
725,sensitivity_BRD-A87715314-003-14-4::2.5::HTS
726,sensitivity_BRD-A87983072-001-01-1::2.5::HTS
727,sensitivity_BRD-A88080608-001-04-2::2.5::HTS
728,sensitivity_BRD-A88138582-001-04-8::2.5::HTS
729,sensitivity_BRD-A88369366-001-01-7::2.5::HTS
730,sensitivity_BRD-A88548664-004-02-7::2.5::HTS
731,sensitivity_BRD-A88684804-001-04-3::2.5::HTS
732,sensitivity_BRD-A89164055-001-03-3::2.5::HTS
733,sensitivity_BRD-A89175223-051-14-8::2.5::HTS
734,sensitivity_BRD-A89196962-300-01-7::2.5::HTS
735,sensitivity_BRD-A89337244-001-02-9::2.5::HTS
736,sensitivity_BRD-A89585551-003-16-6::2.5::HTS
737,sensitivity_BRD-A89594340-003-11-5::2.5::HTS
738,sensitivity_BRD-A89672324-001-03-0::2.5::HTS
739,sensitivity_BRD-A90272038-001-01-7::2.5::HTS
740,sensitivity_BRD-A90515964-001-16-5::2.5::HTS
741,sensitivity_BRD-A90547603-001-02-5::2.5::HTS
742,sensitivity_BRD-A90551241-001-10-8::2.5::HTS
743,sensitivity_BRD-A90625545-001-02-0::2.5::HTS
744,sensitivity_BRD-A90695733-001-07-4::2.5::HTS
745,sensitivity_BRD-A90799790-001-19-9::2.5::HTS
746,sensitivity_BRD-A90926615-001-01-9::2.5::HTS
747,sensitivity_BRD-A91008255-003-24-8::2.5::HTS
748,sensitivity_BRD-A91366704-001-01-9::2.5::HTS
749,sensitivity_BRD-A91452556-001-04-0::2.5::HTS
750,sensitivity_BRD-A91699651-316-10-9::2.5::HTS
751,sensitivity_BRD-A91733352-300-04-5::2.5::HTS
752,sensitivity_BRD-A91822151-001-05-0::2.5::HTS
753,sensitivity_BRD-A91831168-003-02-5::2.5::HTS
754,sensitivity_BRD-A92096630-001-02-8::2.5::HTS
755,sensitivity_BRD-A92439610-001-05-7::2.5::HTS
756,sensitivity_BRD-A92537424-001-04-7::2.5::HTS
757,sensitivity_BRD-A92630576-050-24-1::2.5::HTS
758,sensitivity_BRD-A92670106-003-05-4::2.5::HTS
759,sensitivity_BRD-A92800748-001-05-5::2.5::HTS
760,sensitivity_BRD-A92826379-001-01-5::2.5::HTS
761,sensitivity_BRD-A92872453-001-01-8::2.5::HTS
762,sensitivity_BRD-A92933783-050-01-6::2.5::HTS
763,sensitivity_BRD-A93000692-001-08-1::2.5::HTS
764,sensitivity_BRD-A93093700-001-02-9::2.5::HTS
765,sensitivity_BRD-A93236127-001-04-5::2.5::HTS
766,sensitivity_BRD-A93255169-001-28-3::2.5::HTS
767,sensitivity_BRD-A93353767-008-02-2::2.5::HTS
768,sensitivity_BRD-A93407926-001-01-1::2.5::HTS
769,sensitivity_BRD-A93477898-001-04-2::2.5::HTS
770,sensitivity_BRD-A93695607-322-02-5::2.47::HTS
771,sensitivity_BRD-A93699261-236-03-4::2.5::HTS
772,sensitivity_BRD-A93964801-003-03-3::2.5::HTS
773,sensitivity_BRD-A94008949-001-01-9::2.5::HTS
774,sensitivity_BRD-A94033181-001-01-4::2.5::HTS
775,sensitivity_BRD-A94276798-001-01-4::2.5::HTS
776,sensitivity_BRD-A94323479-001-02-8::2.5::HTS
777,sensitivity_BRD-A94523291-304-02-7::2.5::HTS
778,sensitivity_BRD-A94543220-001-24-7::2.5::HTS
779,sensitivity_BRD-A94624445-236-17-0::2.5::HTS
780,sensitivity_BRD-A94709349-001-08-3::2.5::HTS
781,sensitivity_BRD-A94756469-001-04-7::2.5::HTS
782,sensitivity_BRD-A94993966-001-04-4::2.5::HTS
783,sensitivity_BRD-A94993966-001-05-1::2.63::HTS
784,sensitivity_BRD-A95121829-001-08-9::2.5::HTS
785,sensitivity_BRD-A95340155-001-09-7::2.5::HTS
786,sensitivity_BRD-A95602221-003-02-1::2.5::HTS
787,sensitivity_BRD-A95696066-003-13-8::2.5::HTS
788,sensitivity_BRD-A95755460-001-01-3::2.5::HTS
789,sensitivity_BRD-A95869247-001-26-9::2.5::HTS
790,sensitivity_BRD-A95886749-001-03-5::2.5::HTS
791,sensitivity_BRD-A95939040-001-01-2::2.5::HTS
792,sensitivity_BRD-A96292436-003-16-1::2.5::HTS
793,sensitivity_BRD-A96407378-001-15-1::2.5::HTS
794,sensitivity_BRD-A96456596-001-02-2::2.5::HTS
795,sensitivity_BRD-A96485169-001-14-3::2.5::HTS
796,sensitivity_BRD-A96529864-001-01-3::2.5::HTS
797,sensitivity_BRD-A96977263-001-03-7::2.5::HTS
798,sensitivity_BRD-A97104540-004-15-0::2.5::HTS
799,sensitivity_BRD-A97437073-050-14-5::2.5::HTS
800,sensitivity_BRD-A97479839-003-13-3::2.5::HTS
801,sensitivity_BRD-A97674275-001-11-8::2.5::HTS
802,sensitivity_BRD-A97701745-001-16-0::2.5::HTS
803,sensitivity_BRD-A97730597-003-11-5::2.5::HTS
804,sensitivity_BRD-A97739905-001-26-5::2.5::HTS
805,sensitivity_BRD-A98174560-001-02-1::2.5::HTS
806,sensitivity_BRD-A98299281-050-09-6::2.5::HTS
807,sensitivity_BRD-A98378129-001-02-2::2.5::HTS
808,sensitivity_BRD-A98845662-036-03-7::2.5::HTS
809,sensitivity_BRD-A98990573-003-01-3::2.5::HTS
810,sensitivity_BRD-A99117172-065-04-0::2.5::HTS
811,sensitivity_BRD-A99388803-001-01-5::2.5::HTS
812,sensitivity_BRD-A99633051-001-07-0::2.5::HTS
813,sensitivity_BRD-A99833829-003-27-1::2.5::HTS
814,sensitivity_BRD-A99888680-001-03-8::2.38::HTS
815,sensitivity_BRD-A99888680-001-04-6::2.5::HTS
816,sensitivity_BRD-A99939097-001-24-2::2.5::HTS
817,sensitivity_BRD-K00077635-304-01-2::2.5::HTS
818,sensitivity_BRD-K00091711-001-01-2::2.5::HTS
819,sensitivity_BRD-K00152668-001-01-5::2.5::HTS
820,sensitivity_BRD-K00259736-001-16-4::2.5::HTS
821,sensitivity_BRD-K00312224-001-09-5::2.5::HTS
822,sensitivity_BRD-K00317371-001-06-1::2.4::HTS
823,sensitivity_BRD-K00337317-001-06-6::2.5::HTS
824,sensitivity_BRD-K00405906-001-01-9::2.5::HTS
825,sensitivity_BRD-K00486786-001-02-2::2.5::HTS
826,sensitivity_BRD-K00494077-066-01-9::2.5::HTS
827,sensitivity_BRD-K00519864-341-03-3::2.39::HTS
828,sensitivity_BRD-K00521308-019-01-9::2.5::HTS
829,sensitivity_BRD-K00535541-001-05-5::2.5::HTS
830,sensitivity_BRD-K00535541-001-06-3::2.5::HTS
831,sensitivity_BRD-K00573984-003-01-5::2.5::HTS
832,sensitivity_BRD-K00603606-003-24-0::2.5::HTS
833,sensitivity_BRD-K00610438-003-02-5::2.5::HTS
834,sensitivity_BRD-K00615600-001-12-9::2.5::HTS
835,sensitivity_BRD-K00627859-003-03-7::2.5::HTS
836,sensitivity_BRD-K00662280-001-09-4::2.5::HTS
837,sensitivity_BRD-K00673382-001-18-9::2.5::HTS
838,sensitivity_BRD-K00674894-001-01-4::2.5::HTS
839,sensitivity_BRD-K00911143-001-01-9::2.5::HTS
840,sensitivity_BRD-K00911807-003-01-2::2.5::HTS
841,sensitivity_BRD-K00926464-001-01-8::2.5::HTS
842,sensitivity_BRD-K00938507-001-17-8::2.5::HTS
843,sensitivity_BRD-K01029106-001-01-4::2.52::HTS
844,sensitivity_BRD-K01039503-001-01-2::2.5::HTS
845,sensitivity_BRD-K01095011-001-15-9::2.5::HTS
846,sensitivity_BRD-K01109406-001-03-7::2.5::HTS
847,sensitivity_BRD-K01174345-001-01-9::2.5::HTS
848,sensitivity_BRD-K01244426-236-12-1::2.5::HTS
849,sensitivity_BRD-K01292756-001-25-0::2.5::HTS
850,sensitivity_BRD-K01294196-001-01-5::2.5::HTS
851,sensitivity_BRD-K01295354-001-02-8::2.5::HTS
852,sensitivity_BRD-K01377300-001-01-1::2.5::HTS
853,sensitivity_BRD-K01493881-001-29-4::2.5::HTS
854,sensitivity_BRD-K01507359-001-22-9::2.5::HTS
855,sensitivity_BRD-K01567962-001-23-0::2.5::HTS
856,sensitivity_BRD-K01577834-001-15-1::2.5::HTS
857,sensitivity_BRD-K01614093-001-02-6::2.5::HTS
858,sensitivity_BRD-K01624185-001-05-7::2.5::HTS
859,sensitivity_BRD-K01649396-003-07-1::2.5::HTS
860,sensitivity_BRD-K01653460-001-01-1::2.5::HTS
861,sensitivity_BRD-K01663662-003-20-2::2.5::HTS
862,sensitivity_BRD-K01669786-001-02-2::2.5::HTS
863,sensitivity_BRD-K01674964-300-06-3::2.5::HTS
864,sensitivity_BRD-K01683783-001-02-6::2.5::HTS
865,sensitivity_BRD-K01767299-050-02-1::2.5::HTS
866,sensitivity_BRD-K01773560-001-02-4::2.59::HTS
867,sensitivity_BRD-K01815685-001-15-5::2.5::HTS
868,sensitivity_BRD-K01824921-001-18-5::2.5::HTS
869,sensitivity_BRD-K01868942-003-02-7::2.5::HTS
870,sensitivity_BRD-K01902415-001-11-7::2.5::HTS
871,sensitivity_BRD-K01942991-005-08-2::2.5::HTS
872,sensitivity_BRD-K01950558-001-14-7::2.5::HTS
873,sensitivity_BRD-K01980392-003-11-6::2.5::HTS
874,sensitivity_BRD-K01995783-001-01-6::2.5::HTS
875,sensitivity_BRD-K02017404-300-06-2::2.5::HTS
876,sensitivity_BRD-K02079473-001-01-3::2.5::HTS
877,sensitivity_BRD-K02113016-001-15-4::2.5::HTS
878,sensitivity_BRD-K02123250-001-06-7::2.5::HTS
879,sensitivity_BRD-K02130563-001-11-4::2.5::HTS
880,sensitivity_BRD-K02241333-001-02-7::2.5::HTS
881,sensitivity_BRD-K02265150-001-26-5::2.5::HTS
882,sensitivity_BRD-K02292852-001-02-1::2.5::HTS
883,sensitivity_BRD-K02314383-001-01-3::2.5::HTS
884,sensitivity_BRD-K02389548-001-02-5::2.5::HTS
885,sensitivity_BRD-K02404261-001-16-7::2.5::HTS
886,sensitivity_BRD-K02407574-001-09-7::2.5::HTS
887,sensitivity_BRD-K02464583-001-02-2::2.5::HTS
888,sensitivity_BRD-K02475039-001-01-0::2.5::HTS
889,sensitivity_BRD-K02501528-001-01-1::2.5::HTS
890,sensitivity_BRD-K02594908-001-16-4::2.5::HTS
891,sensitivity_BRD-K02637541-001-18-0::2.5::HTS
892,sensitivity_BRD-K02703275-001-07-5::2.5::HTS
893,sensitivity_BRD-K02715688-001-02-1::2.5::HTS
894,sensitivity_BRD-K02733959-236-07-7::2.5::HTS
895,sensitivity_BRD-K02764365-001-13-6::2.5::HTS
896,sensitivity_BRD-K02816415-001-01-9::2.5::HTS
897,sensitivity_BRD-K02867583-300-08-9::2.5::HTS
898,sensitivity_BRD-K02898090-001-02-7::2.5::HTS
899,sensitivity_BRD-K02900412-001-11-3::2.5::HTS
900,sensitivity_BRD-K02908048-003-06-4::2.5::HTS
