,ghi
IFT80,4.25171909261
SIRT2,3.6052572629400004
ERLEC1,6.29865831556
PPP2R5B,2.6803243568400004
PYGM,0.0565835283664
PAGE1,0.23878685958700002
PITX1,2.0
TRPC7,0.0
MAST4,0.356143810225
ADGRF5,0.23878685958700002
SDK2,1.2750070475
ADAM7,0.0
NUP133,4.70653055254
NUCKS1,7.412188747160001
VPS35,4.5993177937
DNAJA2,4.564987800959999
BCL3,1.35049724708
KCNAB2,7.011003564430001
ABCC9,0.0565835283664
GAL,3.91456452349
CLEC2D,1.94860084749
FUNDC1,4.8404632338699995
MAOB,0.0143552929771
RORA,0.163498732283
DRD4,0.0840642647885
TGFBR3,1.88362081629
PLA2G10,0.0
HES2,0.21412480535300002
ATP1B3,7.078417701649999
NEDD4,2.60644222813
PIGB,3.8176232575099998
MAPK6,5.30888505741
GNB5,2.8217102150300004
RAB27A,5.73063995592
HDHD5,5.032100843169999
UFD1,6.80915716469
LRP6,3.2357270598400003
GUCY2C,0.40053792958400003
SCT,0.0
PHRF1,2.20476675065
ELP1,3.02680005934
NUCB2,4.438292851580001
PFN2,7.098558517939999
PTPN3,1.5704629310299998
SPTB,0.0703893278914
DAPP1,0.565597175854
FGF10,0.042644337408499995
SLC44A1,2.61588707392
TMEM260,3.5594918132099997
SMG6,3.29719141657
EXOC5,4.74254523387
CLTCL1,4.23189316165
FGF22,0.042644337408499995
FSTL3,3.59096124134
DGCR2,5.04919510562
RNF126,4.05224198118
MNT,3.7279204545599995
ZXDC,2.49569516262
JMJD6,4.64038956005
POLB,3.85499301676
ST6GALNAC1,0.0703893278914
WIPI1,5.80735492206
FRMPD1,0.0
GBA2,4.97039353791
NDST1,4.80115865609
ASNS,8.30441977532
AP3M2,3.3715588626099997
CNGB1,0.0
ST6GALNAC2,3.7527485914099996
CHAT,0.0
PABPC1,11.0499846463
TESK2,1.3219280948899998
CFAP20,4.43229133825
CSNK2A2,3.9855004302999997
PTPN21,0.495695162624
EIF2B3,3.92124588859
CAMK2A,0.575312330687
TCOF1,4.570462931030001
CDC42,7.645802514610001
OSBPL3,0.9107326619030001
EPHA8,1.09085343045
SLC12A3,0.0
RAD18,3.10768786931
ATP2B1,4.60940039001
TRPM5,0.0
NCK2,4.85299758761
MAP4K4,5.843230150499999
MGAT4A,4.0062980238999994
RPL31,11.304066063099999
WDR1,6.11831819222
SNX13,4.55028504909
MS4A12,0.0
ARHGAP10,1.8073549220599998
RPS6KA2,0.575312330687
ING3,3.7580899342
VASH1,0.432959407276
LMCD1,3.62175885671
BUD23,7.19967234484
SEL1L,5.135863165369999
TRIP13,3.54101915313
ATP6AP1,7.099610811960001
TCF3,2.9221978483999997
TRIB2,6.226508529809999
DAZAP1,4.72355856147
MBD3,4.161887682380001
PRLH,0.0
HLTF,5.16027483141
FAM50A,6.055499365809999
FAM3A,3.7452373321300008
CPSF1,5.9653225483700005
MYO3B,0.0
CYBRD1,0.20163386116999998
CDH19,6.300123724570001
PDCD2,5.11561593143
SLC6A15,5.33842441478
RDH11,5.68173035544
PRKACA,4.7169908944
ADGRL1,3.1906148602099997
SPP2,0.0
ACTN1,5.28946563096
ZFYVE26,3.4127815253400002
RPS6KA6,0.748461233004
EPN2,5.8770079932099994
PTPN18,2.99819550315
LIMS2,2.43829285158
ASIC4,1.9745293124799999
SPEG,3.1440463696200003
LNX1,0.34482849699699997
ALDH3A2,3.17632277264
TFRC,6.71245821715
SREBF1,5.87159726561
TRPC5,0.0
AFF4,4.59991284219
UBE2D1,2.98002530024
MPP5,3.2265085298100002
RHOBTB1,2.83794324189
SMC1A,4.78240856493
HSD17B10,6.292045492490001
MARK2,4.47183776242
HMMR,5.0329824167
CHFR,3.35614381023
TRHDE,0.22650852980900002
P4HA2,3.99457972422
FCGR2B,0.0285691521968
NFATC3,2.5459683691099997
TRNT1,4.19140472885
ACADVL,7.45434042475
STK10,4.8293421939
FBXW11,4.495055528369999
ACAP1,0.0565835283664
CRMP1,1.10433665981
EVC,1.7355221772999998
DERL2,5.81301154861
SIDT1,0.150559676575
NDE1,4.75328361646
MRVI1,0.0
TMEM38A,0.7739963251109999
AP1M1,4.8135246893
PVR,3.4841381312
XRCC1,4.65935375917
SCARB1,6.50731894803
CYP2W1,0.0703893278914
MCM2,4.864433796369999
MOV10L1,0.0840642647885
PANX2,2.2387868595900002
SELENOO,3.28095631383
TP63,0.0285691521968
ALPK1,2.74631276643
LLGL2,1.55581615506
PDE8A,3.8943327422800005
CLCN4,1.04963076772
NLE1,4.247168000369999
SDHA,6.10475598696
SMARCE1,6.07017462515
FNDC8,0.0
GSDMB,0.32192809488699997
KDM5A,3.9634741239699998
ADAM11,1.6915341649200002
PPP2R3A,3.7246502717300003
FERMT2,4.3497898702399995
ABCB11,0.0
DHRS9,0.0
CD5L,0.0
PTGS2,2.38956681176
IGF2BP2,4.04001567885
MAP3K13,0.659924558402
ST6GAL1,2.29278174923
TBX21,0.0143552929771
FRY,0.6870606883399999
PICALM,5.99932357815
NSF,5.533251851930001
GLI2,2.17312743348
CLASP1,3.8489984304
MRPS34,5.6530600171000005
NOTCH3,3.29425313644
CLNS1A,7.99559757832
PPP2R2C,0.0
TEAD2,4.6340123563999995
EED,4.58496250072
CDHR2,0.0143552929771
SNCB,4.96254902292
TSG101,5.3600130422
NCBP3,4.5210507369
ATP2A3,1.02147972741
CA12,0.333423733725
MGLL,1.58976348698
NTN4,0.704871964456
BCS1L,5.5993177937
NUAK1,0.7739963251109999
DPP8,3.5981269599199996
SLC24A1,3.13586316537
ZNF532,5.97521745704
SCARF1,0.17632277264000001
LMAN1,6.28669636456
HACD3,6.31451527118
IPCEF1,0.18903382439
ZZEF1,2.94673086014
NOX3,0.0
ENO1,10.0585329702
SLC12A1,0.042644337408499995
MYDGF,5.61970645005
ANO8,0.50589092973
TUBE1,4.056583528369999
ARHGEF10L,1.40599235968
TXK,0.12432813500199999
WSCD2,0.0143552929771
KCNQ2,0.17632277264000001
TACR2,0.731183241572
ACTR6,5.0152477737
TIPIN,3.43295940728
SRI,6.45762712179
EIF4G3,5.4372943314999995
NUP37,6.05874941234
SEMA3A,0.0285691521968
GTSE1,5.30997649237
SEMA3C,5.60199358125
TTC38,4.03826057518
ACAT1,5.47313748777
GRAMD4,5.5499771427699995
CELSR1,4.5885647374000005
WNT8B,0.0
ZNF638,6.57258654939
SLC25A40,4.36387192486
TIMM21,5.761019265240001
ADD2,0.111031312389
FGF4,0.0
RASAL2,4.1667154449699995
VPS9D1,1.05658352837
ZNF37A,2.9202933002099996
MARK3,4.98276546258
SLC25A3,8.80986457307
FNDC3B,4.30012372457
FOSL2,2.21723071622
CACNG5,0.310340120612
CACNG4,0.0
FRYL,3.90207357931
TMEM131,4.510961919280001
FSCN1,7.52911816416
ACTB,10.0052034678
MOCOS,0.48542682717
PLD1,1.0703893278899999
ATP12A,0.0285691521968
WDR62,3.0478873294
DLG1,4.822730147940001
RAB7A,7.948951200439999
BCAP29,6.20496233054
SEC31B,0.310340120612
SART3,5.03518399662
ARHGAP15,0.042644337408499995
TUBA3D,0.042644337408499995
PAX2,0.0
EXOSC7,5.68173035544
KIFAP3,3.85299758761
MKRN2,3.6182386556
MCM6,5.47313748777
REXO2,5.474436043250001
RBM7,4.4141355329800005
RBMS2,2.36737106565
BAZ2A,4.592158002130001
PTPN23,4.16108148228
MLH1,5.46564802598
UNG,5.12969515665
FMO4,2.3812833725
KLHL20,3.40871186103
RGS11,0.823749360308
SLC46A1,3.2764966656400003
PLXNA2,4.0
SPAG5,6.17152710604
ANKRD13A,4.75595576955
TPD52,4.85698568978
ACACB,2.6530600171
TRAF4,6.27239650904
PAG1,4.8262942455
GPATCH1,2.32481060342
ICAM3,3.0721058004799997
NT5C2,5.59395128395
MCAM,6.250961573530001
GPC4,2.92409988564
MBNL3,0.565597175854
CAMSAP3,0.0143552929771
RAP1GAP,4.2016338611699995
XAB2,4.607034345950001
ARHGEF1,2.0908534304499997
STXBP2,4.78083500174
MAP2K7,3.87085786436
NMRK2,5.4372943314999995
DGKD,4.09423606985
CTTNBP2,1.15704371015
ACTL6B,0.0
RARB,3.20633064787
TOP2B,6.00202736474
TM9SF3,6.3800713874
NFKB2,3.7580899342
UBE2T,7.05332859345
PPP1R12B,1.11103131239
DNAJC10,6.1116573462599995
GTF3C1,5.011674533380001
IL4R,2.516015147
USP33,4.6707270544999995
PAK3,0.0976107966264
CAPN6,0.0143552929771
DCX,0.0
SNRPA,5.589763486980001
SPAG6,0.0285691521968
EXOSC5,4.97085365434
DYNC1I2,6.0437381998
APBB1IP,0.0
LRCH4,4.71094415458
FAM76B,3.8114710305300004
SIRT6,2.43562859405
TYR,5.8153192457800005
POLD3,3.63110428237
ACTN2,0.0
CAPZB,7.48735771531
GPR137B,5.44493204894
NAALAD2,0.333423733725
JADE1,3.2868811477900004
SLC25A43,3.1176950426700003
UBE2A,5.123086750980001
FGFR1,2.67129337248
FKBP6,0.0565835283664
SMC1B,1.18903382439
FBLN1,5.66732447028
ITGA8,0.0
CST7,0.0976107966264
MAP2,4.35120427726
PIAS2,3.15055967658
AMPH,0.298658315565
ARAF,4.52606881167
MCCC1,3.4815572807099997
LAMP3,0.0565835283664
FAP,0.0703893278914
NEBL,0.0703893278914
ACER3,4.25927248704
UBE2K,5.68957872551
PIK3C3,5.87405920314
N4BP2,2.90881290774
TIGAR,3.8678964639899998
TULP3,4.657640005209999
SYNJ2,1.33342373373
ADCY2,0.18903382439
PPP2R5C,6.4271032871500005
RBFOX1,0.0
GNB1,6.943452538560001
HOXA9,0.659924558402
EDN1,0.0
MLLT10,4.236492618380001
ZCWPW1,0.6690267655100001
ADCYAP1R1,0.0
FGF20,0.0
P2RY10,0.0
ITM2A,0.0
NRDC,6.37712374913
VDAC3,5.19021976366
PCM1,4.45943161864
TNRC6C,1.42760617278
CBFA2T2,3.13093086983
BRINP1,0.0
ITCH,4.73498052344
PKD2L2,0.163498732283
TP53INP2,4.40667271576
SDF4,6.23419472295
MYH7B,0.454175893186
BPIFB2,0.0
TP73,0.0703893278914
TOLLIP,3.37016428054
UBE2D4,2.47508488295
CLUL1,1.4854268271700002
RUNX1T1,0.604071323669
CDH17,0.0143552929771
THOC1,4.93734439215
FKBP7,5.08278773171
OSBPL6,1.4114262457299998
SLC1A3,2.67807190511
XRCC5,7.65212792774
LXN,3.7938958825499998
SP140,0.40053792958400003
MKNK1,3.60644222813
TNS1,0.903038270113
REXO1,2.51853513898
SAR1A,5.64010029789
CDC14A,1.9030382701099997
RAPGEF3,0.53605290024
CEACAM1,4.64500988439
SENP1,2.8855743643700005
DUSP13,0.333423733725
CIC,4.032100843169999
LIPE,1.8155754288599997
FDFT1,5.4741115139400005
PAFAH1B3,4.5625477242
OPHN1,0.8953026213330001
AFM,0.0
KIF22,6.18090370918
SCGN,0.0
CARMIL1,0.8797057662819999
PGM1,4.52418907845
DDX1,6.65764000521
DNM2,5.75087443966
EPB41L2,5.01301553584
RIMS1,0.0
MOXD1,1.33342373373
STX7,7.93557761023
RABL2B,2.45417589319
KEAP1,5.2160667830900005
DDX43,4.08491465977
PTPRH,0.0143552929771
DCT,5.62029314995
SLC35C2,4.79129314859
CRYBG3,1.9927684307700002
EPHA6,0.0
SCTR,0.0
RFX3,1.63691458036
RIF1,3.97452931248
RAB21,4.24564777364
SLC4A4,0.584962500721
SMARCA2,3.67581593117
RDH8,0.432959407276
SESN1,4.7468501831
MID2,0.0
PIH1D3,0.0
COL5A3,0.53605290024
SRCAP,3.00180224263
PUM3,4.90785207185
CPB2,0.250961573533
CHRNA3,0.34482849699699997
KCNN2,0.310340120612
CNOT4,3.61235249875
PSEN1,4.7933757112599995
CPOX,4.87774424995
CLDND1,6.25701061821
MOK,7.19012097261
HSP90AA1,9.757590022539999
RBL1,3.01613970266
DLGAP4,5.2524762141400005
IGSF9B,0.0143552929771
CFHR2,0.0
NDC80,5.48542682717
AP4E1,1.88362081629
RSBN1,2.1602748314099998
MAGI3,1.464668267
CXCL2,0.0
AFP,0.0
COL4A4,0.042644337408499995
TCF7,2.83390207667
OSTM1,7.10852445678
CDH7,2.15380533608
IMPG2,0.0703893278914
PCNP,6.69041709553
EXD2,2.8757800630699997
ARG2,1.7655347463599997
MEF2C,4.95373084981
PTPRC,0.0
CACNA1S,0.0
PKP1,0.042644337408499995
UBA5,4.54905302934
STK17B,1.7907720378599998
CDC14B,2.2295879227400004
ZNF510,1.93734439215
LRP2,0.604071323669
ZNF506,2.88752527074
JMJD4,4.017921908
DUSP12,5.35473423997
AACS,2.69376571222
DELE1,4.56437816857
SLC13A1,0.0
CADPS2,0.757023246507
HSPB11,5.65449282588
PHLPP1,3.0
ATP8B1,1.36176835942
IL12RB2,2.1440463696200003
SMARCD3,3.84599177066
WDR70,3.5631581304
FYB1,0.0143552929771
MPP4,2.53605290024
STRADB,6.64342331633
BZW1,7.156335936689999
PGR,0.22650852980900002
C1QTNF3,3.53356334821
ME2,3.90110824301
C5orf22,5.55673594791
CCNT2,4.544732655930001
FAM135A,2.03562390973
COL19A1,1.6735564239899998
EPB41L3,5.86542397831
COBLL1,0.53605290024
DLG3,0.333423733725
KCNK2,2.2387868595900002
SERTAD4,0.23878685958700002
TRAF5,4.27127625918
MRPL22,4.93262815702
GEMIN5,3.31034012061
OPRK1,0.0565835283664
NFE2L1,7.1380157534899995
SEMA5B,0.150559676575
GSK3B,4.822220271619999
ITGB5,5.67412163263
ERC1,3.6484654430300005
XPO1,7.23543987062
RNF13,5.64616265716
TRPM3,0.111031312389
PALB2,3.9772799235000003
DOP1A,1.30451104181
LYRM2,6.14180061165
BCKDHB,3.36597242759
KAT6A,2.26303440583
TUT7,2.0071955014
ULK2,3.63110428237
GRHL2,0.0
TNPO1,6.123086750980001
PLOD1,7.17152710604
P2RX5,0.0143552929771
ITGAE,5.43429461796
DIS3,4.47118746039
PIBF1,3.10768786931
TDRD3,3.4918530963300003
NUFIP1,2.88947354253
PDS5B,3.99548451888
OXCT1,3.54596836911
RRAGB,2.7048719644599997
EPYC,0.0
CYLD,1.56559717585
SLC27A5,2.47248777146
ZNF324,2.2357270598400003
ZNF671,0.97085365434
ZNF416,2.1763227726400003
ZNF586,2.57046293103
ZNF446,2.57773093149
ZNF264,1.28688114779
RPS5,10.3724297923
FAT1,5.20084957464
YTHDC1,5.30815697511
CHMP2B,4.2979250525
SMAP2,3.85598969731
PPIE,5.02901108666
ZMPSTE24,5.49537538094
STARD7,7.00831656373
NOA1,3.16992500144
REST,3.37851162325
HAL,0.0143552929771
SSH1,3.01435529298
GSTP1,10.8200991651
APLP2,8.22298805413
FAM234B,2.3868109464700002
SLCO1A2,0.042644337408499995
WBP11,5.0938136734
EIF3I,7.94010800763
NKAIN1,0.356143810225
COL16A1,0.367371065649
TXLNA,4.8816646193199995
APOB,0.0
NCOA1,1.91838623445
AGBL5,3.75167794569
EFR3B,1.99638874645
KIF3C,3.1127001327499997
RAB10,6.143842354199999
GCKR,0.0
HADHA,7.17572418538
MAPRE3,2.2779847473
CAD,5.30451104181
CD59,6.32102612859
CD82,1.5704629310299998
BCORL1,2.9504684141500004
ATRX,4.02147972741
AK6,5.173926932
FCN1,0.0
MYNN,3.3074285251899997
MECOM,0.042644337408499995
SCAMP1,4.0071955014
PREP,4.60347798825
HACE1,2.56071495447
SEH1L,5.10181813423
WDR47,2.00360223668
WDFY1,6.09866378189
OVGP1,0.310340120612
SLC25A24,4.03121873061
MAP3K4,2.42760617278
PILRA,0.0
IGSF9,0.0
ABCB1,0.464668267003
ZNF213,1.6229303509200002
AKR1B1,5.885574364369999
CPNE3,5.35438163211
RRN3,4.45220004941
CTTN,6.27052894238
WNT11,1.28688114779
MTIF2,5.817623257509999
DDHD2,3.43295940728
TTC39A,6.28021399581
EPS15,6.58886451819
ORC1,3.1440463696200003
MGST2,6.70210340663
CHERP,4.22032995488
ATG16L1,4.12350066435
USP40,4.10685079645
POMGNT1,5.76022094647
RAD54L,3.7366048753099994
MAST2,3.4698859762699996
DNAJA1,7.742679958150001
B4GALT1,3.7235585614699995
CHMP5,6.78345665436
NFX1,4.40258575823
AQP6,0.0285691521968
DIMT1,4.32120656697
IPO11,4.13175409098
FOLH1,0.713695814843
EIF2AK1,5.674969030619999
NME8,0.0
EPDR1,3.9809392660900005
SNX10,2.9486008474900003
SEPHS1,4.46008724012
MRPL28,6.36439733732
HBQ1,1.43829285158
ITPKC,3.1026581313599997
CEACAM6,0.0
FAT2,0.422233000683
RBM22,5.0285691522
TMED2,7.15329868285
ERO1B,1.36737106565
ZFAND6,6.8101860077
HSD17B2,0.250961573533
TXLNG,3.5122268865099997
PPEF1,2.55090066465
LAT2,0.6870606883399999
HUWE1,5.462379571840001
ZW10,3.80322703643
ALG9,4.237257770899999
MYBPC2,0.0
NOX4,0.831877241192
ACOX3,2.8359240742500003
MTMR2,4.86492897229
PPP1R15A,4.9630116476
HSD17B14,5.10517519227
TRIP6,6.39848719002
ACHE,0.6959938131100001
FTL,10.7954715068
SRRT,6.161484638639999
BAX,8.03072230517
NLK,4.8078700783
PIGS,6.3271484083
ADAMTS2,0.0703893278914
TMPRSS11E,0.0
ATXN7L3,5.239550796610001
PGS1,3.9634741239699998
PSMC5,7.710875295780001
UIMC1,3.26153081524
CETP,0.042644337408499995
MMP2,5.29278174923
MT3,0.0
LPCAT2,2.06695024392
GNAO1,1.36737106565
OGFOD1,4.436961337830001
SH3BP2,3.5210507369
NOP14,3.78345665436
ADD1,5.576219781209999
L2HGDH,3.2311251578799998
TXNDC16,2.42760617278
RTRAF,6.712595780449999
NID2,3.3161457422900003
GMCL1,3.8806855252599997
SF3B2,7.34598176596
KLHL42,2.748461233
GNAS,10.5578465824
DNM1L,5.01301553584
PTHLH,0.17632277264000001
PHACTR3,2.1440463696200003
ERGIC2,6.20300533751
TFAP2C,3.5861642459300005
AURKA,6.064581109190001
CASS4,0.0
PIR,7.4680130335
AAMDC,3.5993177937
RFX2,0.432959407276
METTL2A,4.58496250072
SULT2B1,0.2750070475
ALG6,4.949067965849999
CNOT3,5.10475598696
GP6,0.0565835283664
PTPN4,2.96162332829
DDX18,5.9977440260599995
KHSRP,7.9424558580100015
GNA11,2.972692654
ASAP3,3.22958792274
EDEM2,4.60821785302
DNMT3B,3.11436702495
REM1,0.0
TPX2,6.7061160842400005
PDRG1,5.048323386540001
EPB41L1,3.78868571061
SLC15A1,0.0
DOCK9,3.21101219349
ANKRD10,5.6667565918800005
TGDS,4.30961277245
DOCK3,0.0565835283664
C3orf18,2.26903314646
COQ9,3.66789212523
TMEM40,0.0
KIF9,2.22650852981
ARHGAP28,2.68481873755
CRLS1,3.57773093149
DEFB127,0.0
PPP1R13B,2.32768736418
ATRN,3.11103131239
SMOX,2.24184018356
SIGLEC1,0.0
FKBP1A,6.09169983414
NSFL1C,4.87823487911
SLC4A11,2.26903314646
C20orf194,1.2630344058299998
ZNF343,1.99638874645
EBF4,0.22650852980900002
CPXM1,4.65076455912
MAVS,2.15380533608
LZTS3,1.3840498068
F11,0.0
XRN2,4.86492897229
KIZ,2.05658352837
DYNLL1,8.676380255469999
TESC,1.38956681176
SNX5,5.562242424219999
RPL6,10.458406613200001
SIRPG,0.0
MAPKAPK5,4.60940039001
P2RX7,3.88362081629
ESF1,3.23266075679
RBBP9,2.21723071622
ANAPC5,6.21703679256
SLC23A2,3.82680268429
SLC8B1,2.8619553641400004
TMEM230,6.209453365630001
DZANK1,0.62293035092
KDM2B,4.708739041359999
CFAP61,1.40599235968
LHX5,0.0
TASP1,1.7355221772999998
OAS1,0.042644337408499995
GCN1,4.87774424995
RPLP0,10.9500455053
PXN,4.7208256660900005
SIRT4,0.604071323669
RPH3A,0.0143552929771
KIF16B,1.60880924268
TRMT6,2.7092906357200004
CHGB,0.0
PEBP1,7.15481810905
TBX5,0.0
BRAP,3.27947129564
ERP29,7.788816194500001
NOS1,0.0
FUS,8.81192051825
IGBP1,5.00090140274
FXYD5,6.939109013039999
ZNF302,3.8797057662800003
GRAMD1A,5.26940724085
FXYD3,0.0285691521968
HEPH,0.0143552929771
CDIP1,5.08278773171
CMTM1,0.310340120612
KCNH4,0.0143552929771
GANAB,8.31673407097
GMIP,2.8298495598400004
RBM41,2.9221978483999997
BIRC5,6.013685569930001
LAG3,0.0285691521968
MLF2,6.45368218587
OTUB2,1.6599245584
DDX24,6.38439523839
ZBTB25,1.5459683691100001
NECAP1,4.37642931107
ARHGAP4,1.37295209791
ANKRD24,0.0143552929771
DHX32,4.42492208821
RCOR1,3.58255600301
GPATCH2L,3.6450098843900003
LTBP4,5.467931546030001
BLVRB,7.078204190469999
SLC9A1,3.59693514239
SPTLC1,5.0526767243
PAPOLA,6.33163356717
CCNK,5.10475598696
PCBP4,3.64385618977
RGS1,4.541019153130001
YPEL3,5.479295242999999
MRPS33,6.97200330381
NDUFB2,8.59518287344
NUDC,6.16249203694
MAEA,4.8880125854
ICAM1,5.68678063495
STRN4,5.21334728173
IRAK3,0.17632277264000001
LYZ,0.111031312389
SI,0.0
MUL1,4.65076455912
TFAP4,3.7103931921699993
PDCD7,4.30085587127
SPG21,6.163498732280001
FETUB,0.0
DNAJB11,6.3467796432300005
P3H2,0.475084882949
THPO,0.367371065649
CHRD,0.545968369105
FLT3LG,0.495695162624
RAB11FIP3,3.65649637055
GNPTG,4.70763521955
ZNF268,4.09254574154
GOLGA3,3.58976348698
PABPC4,6.333065878080001
CD209,0.0
CERS4,2.52606881167
MCOLN1,4.50016467949
USP48,5.89020346668
EFNB1,2.10097764772
PDPR,3.2479275134400005
AARS,7.0682408613100005
GLG1,4.67299099383
KIF4A,4.49633451342
TNRC6A,3.7708290460300002
PLEKHG2,3.7506065048400004
DLL3,6.04198762165
NAT14,4.5077946402
PITPNM2,1.8073549220599998
EXOC1,4.01881218574
RBM27,3.6530600170999996
POU4F3,0.0703893278914
OSBPL8,4.85199883711
DTX2,2.9541963103900004
NLRC4,0.150559676575
PUS7,4.65649637055
LAMB4,0.0
NRCAM,4.25701061821
LAMB1,4.75328361646
SLC26A4,1.31614574229
SLC26A3,0.0
DLD,7.052350679239999
WDR7,2.8135246893
TXNL1,6.183288001209999
IL5RA,0.0
ABCC6,0.042644337408499995
CMTM6,5.30524096595
ITGA6,3.0
RAPGEF4,3.0321008431700003
MAP3K20,3.3757345385799997
SMPX,0.0565835283664
FH,5.60584986719
SEL1L3,4.96532254837
TF,0.59454854955
CDV3,6.37799132691
MYO15A,0.887525270742
ALKBH5,5.50842865253
APOH,0.0
NLRP1,1.48026512205
PITPNM3,0.042644337408499995
SPAG7,6.62483200245
ORC6,4.18903382439
ZFHX4,1.5459683691100001
SLC17A6,0.948600847493
CPA1,0.0
ZC3HC1,5.14649230698
ESR1,0.20163386116999998
RGS17,0.22650852980900002
ANGPT2,0.0143552929771
TMEM101,6.26077843189
CD200,0.0143552929771
CCDC80,0.378511623254
CMA1,0.17632277264000001
PSME1,7.08214904135
PPP2R3C,5.48671437303
HAUS4,6.00495075995
JPH4,2.0908534304499997
MYH7,0.0143552929771
CEBPE,0.0
SLC7A8,8.63930452776
OSGEP,5.117695042669999
SLC22A17,2.13093086983
RNF31,5.21295836273
SCFD1,5.2288186905
G2E3,3.29719141657
HECTD1,6.07296327156
HNRNPC,9.78404587023
RPGRIP1,0.0
SUPT16H,6.81787903183
TOX4,5.36352154355
GEMIN2,4.87332106291
TGM1,0.0976107966264
TINF2,5.1468995603400005
DAZL,0.0
TBL1Y,0.0
SEMA6A,5.0768155970499995
TRPM7,4.28021399581
TYRO3,4.76447355099
WDR76,2.66902676551
CAPN3,7.826675591389999
SNAP23,4.82017896242
TBX15,0.21412480535300002
PHGDH,8.434419730630001
COL9A3,6.27872821294
EZR,4.6987741088999995
MYL6,9.91550596223
AGO1,3.80115865609
TEKT2,0.042644337408499995
CLSPN,3.6656201640699995
RFFL,1.5607149544699999
UNC13D,2.64154602909
MFSD11,5.60851357815
DPYSL2,2.26303440583
TGFB2,1.11769504267
GPATCH2,3.3617683594200005
NUP50,5.314333993919999
CDC45,5.27314285931
COMT,6.992315251860001
ADA2,0.0
VNN3,0.0
ECHDC1,5.24754780689
LRRFIP2,5.472812666189999
SEC22C,4.73335434061
XYLB,3.5397791917
HDAC6,4.47508488295
OR1I1,0.0
GABRP,0.0
KRT31,0.0
CDC6,5.5879649888800005
UPRT,3.20633064787
CDC23,5.15137177625
AAAS,5.27724089833
CBX5,5.205157883919999
FMO2,0.0
SUCO,4.45614903465
MSH2,5.33270793364
MAP3K1,2.54101915313
DHPS,6.15845821622
HOOK2,3.51349074559
NXPE1,0.0
ARCN1,6.3892226163600006
EPB41L4B,0.263034405834
TMEM38B,2.61353165292
PSMD5,3.02147972741
PTGS1,0.0976107966264
NUP188,3.62760683813
CRAT,2.0071955014
SH2D3C,0.38956681176299995
NANS,4.318316841330001
TBC1D2,0.18903382439
WHRN,1.8278190246200001
PDE6C,0.0143552929771
CWF19L1,4.46923479367
SEMA4G,2.94673086014
BTAF1,3.53106949273
IKZF5,3.10097764772
BLNK,0.0
TLL2,0.18903382439
CYP26A1,0.722466024471
TDRD1,0.0
SORBS1,3.79285535236
CRTAC1,5.3298411765300004
BAMBI,5.004501392230001
IL11,0.0
MYO3A,0.0143552929771
WAC,5.8191572236699995
CREM,6.58029625989
NUBP2,5.73822740037
TPSD1,0.0
SMIM24,0.963474123975
HIVEP1,1.84398384405
TREM2,0.0
KCNK16,0.0
CRISP3,0.0
FKBP5,2.34198574723
SRPK1,4.8880125854
BRPF3,3.89336221076
MRPS18A,5.70404195482
PGC,0.0
TMEM14A,4.98504496225
EFHC1,3.5631581304
NCR2,0.0
HSP90AB1,10.2048156481
MLN,0.0
CDC5L,4.305970520980001
ITPR3,1.04963076772
ZNF184,2.35332329116
DSP,2.49313492231
SIRT1,3.3348542693299996
HNRNPH3,7.6398833132
IFT74,3.13586316537
JAK2,0.978195629682
IL12RB1,0.0143552929771
ABL1,4.7591558337999995
ACOT7,5.2520977030400005
SH3GLB1,4.59395128395
CDC7,3.78555055174
SYDE2,0.948600847493
PCSK5,0.0840642647885
SCD,7.988968653910001
TMED1,5.5900630188100005
ABLIM1,0.378511623254
ERMP1,4.003602236680001
RAB18,5.05137210172
NRP1,1.02147972741
PRTFDC1,1.70929063572
PALMD,0.0565835283664
TSPAN15,1.43829285158
H2AFY2,0.0
WASHC2A,4.28021399581
MAST3,1.54101915313
MZF1,1.25701061821
OCEL1,4.68818035859
MYO9B,5.879460722540001
KCNK6,0.0565835283664
CATSPERG,0.0285691521968
PSMD8,7.8293421939
FBXL19,4.82017896242
STX1B,0.367371065649
HSD3B7,1.7907720378599998
SETD1A,3.5033487351699995
BCL7C,4.266036894
MAGEB2,0.0
EFNA2,1.0
CIRBP,8.75688985507
ATP5F1D,3.8359240742500003
CBARP,1.03562390973
PCDH11Y,0.0
AMELY,0.0
IGFALS,0.0
HNRNPM,7.441616269410001
MARCH2,2.1342209397599996
NDUFB7,7.83895176695
TECR,7.1790133461100005
TIMM13,5.0967678547099995
CDC34,5.032100843169999
MTAP,3.93640237773
MISP,0.0
CEP170B,2.1342209397599996
POLR2E,5.8537461970099995
POLRMT,4.461397589930001
HCN2,0.13750352375
CDHR5,0.0143552929771
IZUMO4,0.0
RASSF7,0.831877241192
GADD45B,3.6415460290900006
PALM,0.111031312389
MADCAM1,0.2750070475
MKNK2,2.8855743643700005
ARVCF,1.78240856493
TRMT2A,5.5077946402
RANBP1,7.72710360352
ZDHHC8,4.12598165385
KLHL22,3.5273206078800006
MED15,5.73525137579
SERPIND1,0.0
SNAP29,4.67581593117
CRKL,4.8196681835
LZTR1,3.98641093525
MMP11,3.2690331464599995
CECR2,0.704871964456
SMARCB1,6.87221314398
